assignment,struct_id,Query Type,Total_Cost,Total_Energy,Total_Latency,Quality_of_Answer,New_QoA_Score
"(2, 1, 0, 5)",52,Art,2.05584e-05,26.3725098,18.0695444,0.45422021821141245,0.454220224916935
"(2, 4)",1,Art,1.1672e-05,11.6316256,11.2382457,0.43858207315206527,0.4385820791125298
"(2, 1, 0, 5, 5)",687,Art,2.9638799999999998e-05,38.8251213,32.1350197,0.4195036828517914,0.41950365006923673
"(4,)",0,Art,3.7750000000000003e-06,3.2789168999999996,2.3546595,0.41620954424142836,0.4162095107138157
"(3, 3, 3, 2, 5)",801,Art,3.7164999999999994e-05,32.782819,34.8797019,0.40066943466663363,0.4006693884730339
"(4,)",0,Geography,3.2879999999999997e-06,2.8534086,2.049093,0.5838881760835648,0.583888190984726
"(4, 4)",1,Geography,9.623e-06,8.5185093,6.117321500000001,0.5837043941020965,0.5837044209241867
"(3, 2, 2, 5, 3)",675,Geography,3.2922e-05,34.3583725,29.3801127,0.5814151138067245,0.5814150989055633
"(1,)",0,Geography,1.881e-06,3.608784,5.13,0.507219934463501,0.5072199270129204
"(3,)",0,Geography,2.9999999999999997e-06,2.4030742,3.4410868,0.45399228781461715,0.4539922833442688
"(4,)",0,History,4.1730000000000005e-06,3.5375591999999996,2.5403960000000003,0.48674703724682333,0.4867470521479845
"(3, 4)",1,History,1.2998999999999999e-05,10.3447044,9.6793022,0.43202232718467715,0.4320223405957222
"(3, 3, 4, 5, 4)",693,History,4.236e-05,34.6765489,31.591499500000005,0.4309197083115578,0.43091970309615135
"(3, 3, 3, 5, 4)",689,History,4.1237e-05,32.8330245,34.9311887,0.427206002920866,0.4272060379385948
"(1,)",0,History,2.1835e-06,4.189144000000001,5.955,0.4200258754193783,0.42002589255571365
"(1, 4, 5)",6,Music,1.4891500000000001e-05,15.506099299999999,11.719418000000001,0.4841331958770752,0.4841331385076046
"(4, 3, 4, 4, 5)",836,Music,3.1954e-05,26.240127899999997,13.678594499999999,0.4817304417490959,0.4817303940653801
"(3, 4, 1, 5)",52,Music,2.2617e-05,20.434913799999997,12.6120496,0.4638292476534843,0.4638292402029037
"(4, 0, 5)",6,Music,1.74128e-05,19.6301696,16.9773104,0.45979694873094556,0.4597969431430101
"(2, 1, 3, 4, 5)",838,Music,3.2017e-05,31.894185599999997,21.561350100000002,0.4528601363301277,0.4528601571917534
"(4, 3, 2, 3, 5)",838,Other,3.1825e-05,29.9682398,21.222829100000002,0.3740556258708238,0.37405564561486243
"(4, 2, 2, 4, 5)",847,Other,3.7411e-05,38.7365335,23.0220573,0.36982199400663374,0.36982200890779493
"(4, 3)",1,Other,1.0714000000000001e-05,8.976128,10.292431,0.36671664118766784,0.3667166709899902
"(4, 4)",1,Other,1.116e-05,9.644854800000001,6.9261740000000005,0.35215417891740797,0.35215423405170443
"(4, 2, 3, 3, 5)",961,Other,3.5975e-05,32.0214112,22.1544066,0.3508039712905884,0.3508040145039558
"(4, 0, 4, 5)",61,Politics,2.5768999999999997e-05,29.479395,28.6457538,0.6968728348612785,0.6968728438019752
"(4, 1, 1, 4, 5)",840,Politics,2.5159e-05,27.487418400000003,13.934531000000002,0.640992422401905,0.6409924030303955
"(4, 4, 1, 1, 5)",840,Politics,2.5249e-05,27.655758900000002,14.114488500000002,0.6406774744391441,0.6406774654984474
"(4, 4)",1,Politics,1.2662e-05,11.063215799999998,7.944729000000001,0.6215346261858941,0.6215346440672874
"(1, 4, 4)",5,Politics,1.82495e-05,18.883181999999998,17.10089,0.5821656122803688,0.5821655422449112
"(3, 2, 1, 2, 5)",961,Science and technology,3.2637e-05,35.8662567,26.089351599999997,0.510167521238327,0.5101674780249595
"(3, 4, 4, 4, 5)",847,Science and technology,4.3417e-05,35.9501005,17.5461537,0.5288924038410187,0.47562102377414706
"(4, 4, 5)",6,Science and technology,1.5929999999999998e-05,13.7747883,7.525324,0.4654777362942696,0.46547771990299225
"(4, 4, 4, 5)",52,Science and technology,2.0576e-05,17.7378558,8.004644,0.458266319334507,0.45826630890369413
"(4, 4, 3, 4, 5)",836,Science and technology,2.8793e-05,24.0491599,12.7199545,0.45592653900384905,0.4559265375137329
